method,task,regime,split,seed,episodes,success_rate,seam_failure_rate,barrier_violation_rate,basin_alignment,descent_continuity,damage_rate,composition_cost,energy_model_error
energy_compatibility_heuristic,tool_use_handover,contact_mode_transition,shifted_objects,5,72,0.722222,0.214777,0.217018,0.489877,0.492716,0.083808,0.334064,0.126321
energy_compatibility_heuristic,tool_use_handover,contact_mode_transition,shifted_objects,6,72,0.583333,0.199687,0.214499,0.497696,0.490156,0.082221,0.336448,0.115996
energy_compatibility_heuristic,tool_use_handover,contact_mode_transition,long_horizon_chain,0,72,0.708333,0.197922,0.204019,0.511108,0.495067,0.081387,0.331593,0.116943
energy_compatibility_heuristic,tool_use_handover,contact_mode_transition,long_horizon_chain,1,72,0.625000,0.204408,0.218413,0.512706,0.481195,0.088037,0.327404,0.124287
energy_compatibility_heuristic,tool_use_handover,contact_mode_transition,long_horizon_chain,2,72,0.708333,0.201560,0.224466,0.496975,0.501520,0.082838,0.329768,0.117372
energy_compatibility_heuristic,tool_use_handover,contact_mode_transition,long_horizon_chain,3,72,0.750000,0.192083,0.214294,0.501592,0.493257,0.080440,0.335907,0.121993
energy_compatibility_heuristic,tool_use_handover,contact_mode_transition,long_horizon_chain,4,72,0.597222,0.194537,0.210035,0.502740,0.508216,0.079016,0.331658,0.120662
energy_compatibility_heuristic,tool_use_handover,contact_mode_transition,long_horizon_chain,5,72,0.569444,0.200825,0.217536,0.519131,0.507256,0.083187,0.323182,0.110618
energy_compatibility_heuristic,tool_use_handover,contact_mode_transition,long_horizon_chain,6,72,0.666667,0.204184,0.220976,0.500952,0.488356,0.078280,0.325589,0.126255
energy_compatibility_heuristic,tool_use_handover,contact_mode_transition,combined_stress,0,72,0.680556,0.217108,0.224771,0.497014,0.475892,0.086053,0.344540,0.119898
energy_compatibility_heuristic,tool_use_handover,contact_mode_transition,combined_stress,1,72,0.500000,0.219310,0.222935,0.496773,0.487177,0.087027,0.346575,0.119673
energy_compatibility_heuristic,tool_use_handover,contact_mode_transition,combined_stress,2,72,0.597222,0.212338,0.228205,0.491270,0.461199,0.086340,0.339161,0.120601
energy_compatibility_heuristic,tool_use_handover,contact_mode_transition,combined_stress,3,72,0.694444,0.222971,0.230076,0.497390,0.468597,0.088601,0.334597,0.125961
energy_compatibility_heuristic,tool_use_handover,contact_mode_transition,combined_stress,4,72,0.597222,0.218152,0.234336,0.484080,0.473001,0.084010,0.340343,0.126011
energy_compatibility_heuristic,tool_use_handover,contact_mode_transition,combined_stress,5,72,0.666667,0.229763,0.222317,0.506891,0.473564,0.085962,0.335640,0.127559
energy_compatibility_heuristic,tool_use_handover,contact_mode_transition,combined_stress,6,72,0.527778,0.217260,0.228573,0.491494,0.466044,0.089839,0.338523,0.122431
energy_compatibility_heuristic,tool_use_handover,partial_observability,in_distribution,0,72,0.583333,0.183288,0.185447,0.526353,0.509688,0.079346,0.316020,0.118581
energy_compatibility_heuristic,tool_use_handover,partial_observability,in_distribution,1,72,0.750000,0.180341,0.189558,0.541432,0.521452,0.079498,0.316618,0.113981
energy_compatibility_heuristic,tool_use_handover,partial_observability,in_distribution,2,72,0.722222,0.189054,0.187199,0.524949,0.531286,0.074141,0.318482,0.118198
energy_compatibility_heuristic,tool_use_handover,partial_observability,in_distribution,3,72,0.652778,0.185143,0.186471,0.542811,0.520402,0.074947,0.323061,0.110215
energy_compatibility_heuristic,tool_use_handover,partial_observability,in_distribution,4,72,0.638889,0.175845,0.184540,0.555711,0.518652,0.074977,0.321523,0.109414
energy_compatibility_heuristic,tool_use_handover,partial_observability,in_distribution,5,72,0.791667,0.176288,0.181848,0.537007,0.520594,0.078132,0.310258,0.112250
energy_compatibility_heuristic,tool_use_handover,partial_observability,in_distribution,6,72,0.652778,0.184420,0.189846,0.526248,0.517884,0.076754,0.319077,0.114522
energy_compatibility_heuristic,tool_use_handover,partial_observability,new_skill_pair,0,72,0.527778,0.205548,0.204884,0.508641,0.489008,0.083116,0.329917,0.115969
energy_compatibility_heuristic,tool_use_handover,partial_observability,new_skill_pair,1,72,0.583333,0.196288,0.200821,0.508298,0.500763,0.077708,0.326996,0.114529
energy_compatibility_heuristic,tool_use_handover,partial_observability,new_skill_pair,2,72,0.666667,0.196041,0.204543,0.511619,0.486882,0.081086,0.324999,0.119169
energy_compatibility_heuristic,tool_use_handover,partial_observability,new_skill_pair,3,72,0.652778,0.202673,0.202919,0.524779,0.497663,0.082107,0.332046,0.116197
energy_compatibility_heuristic,tool_use_handover,partial_observability,new_skill_pair,4,72,0.611111,0.203100,0.208526,0.509349,0.505397,0.080712,0.327585,0.132584
energy_compatibility_heuristic,tool_use_handover,partial_observability,new_skill_pair,5,72,0.652778,0.203915,0.199709,0.510410,0.499362,0.081448,0.324528,0.114673
energy_compatibility_heuristic,tool_use_handover,partial_observability,new_skill_pair,6,72,0.638889,0.195920,0.197645,0.518596,0.496382,0.077843,0.328597,0.116175
energy_compatibility_heuristic,tool_use_handover,partial_observability,shifted_objects,0,72,0.638889,0.199809,0.202055,0.509744,0.508353,0.082517,0.336337,0.116476
energy_compatibility_heuristic,tool_use_handover,partial_observability,shifted_objects,1,72,0.736111,0.205022,0.206761,0.496109,0.490573,0.081421,0.327771,0.115016
energy_compatibility_heuristic,tool_use_handover,partial_observability,shifted_objects,2,72,0.611111,0.202416,0.206379,0.496630,0.512593,0.086208,0.341519,0.122172
energy_compatibility_heuristic,tool_use_handover,partial_observability,shifted_objects,3,72,0.708333,0.198540,0.206978,0.519178,0.508388,0.085566,0.326754,0.114016
energy_compatibility_heuristic,tool_use_handover,partial_observability,shifted_objects,4,72,0.652778,0.202085,0.211341,0.500723,0.484309,0.085495,0.327523,0.117767
energy_compatibility_heuristic,tool_use_handover,partial_observability,shifted_objects,5,72,0.652778,0.185584,0.216531,0.523444,0.481509,0.083772,0.325859,0.113862
energy_compatibility_heuristic,tool_use_handover,partial_observability,shifted_objects,6,72,0.652778,0.197689,0.210472,0.520012,0.510997,0.085279,0.327405,0.112697
energy_compatibility_heuristic,tool_use_handover,partial_observability,long_horizon_chain,0,72,0.625000,0.201606,0.200114,0.526369,0.493560,0.076481,0.333814,0.117830
energy_compatibility_heuristic,tool_use_handover,partial_observability,long_horizon_chain,1,72,0.638889,0.197011,0.211475,0.525858,0.491489,0.082410,0.326321,0.111572
energy_compatibility_heuristic,tool_use_handover,partial_observability,long_horizon_chain,2,72,0.694444,0.196176,0.208086,0.509634,0.508721,0.078156,0.325884,0.118855
energy_compatibility_heuristic,tool_use_handover,partial_observability,long_horizon_chain,3,72,0.611111,0.192327,0.212077,0.506898,0.511483,0.076732,0.329835,0.118170
energy_compatibility_heuristic,tool_use_handover,partial_observability,long_horizon_chain,4,72,0.666667,0.211174,0.208448,0.502358,0.487036,0.080150,0.328451,0.122141
energy_compatibility_heuristic,tool_use_handover,partial_observability,long_horizon_chain,5,72,0.638889,0.192221,0.201817,0.505838,0.496613,0.080130,0.321987,0.120725
energy_compatibility_heuristic,tool_use_handover,partial_observability,long_horizon_chain,6,72,0.652778,0.195814,0.210738,0.525320,0.500401,0.078280,0.321212,0.109968
energy_compatibility_heuristic,tool_use_handover,partial_observability,combined_stress,0,72,0.527778,0.214024,0.223984,0.508607,0.473801,0.086542,0.334834,0.119266
energy_compatibility_heuristic,tool_use_handover,partial_observability,combined_stress,1,72,0.666667,0.215967,0.224448,0.503068,0.484157,0.083368,0.330530,0.130762
energy_compatibility_heuristic,tool_use_handover,partial_observability,combined_stress,2,72,0.611111,0.216862,0.213955,0.507165,0.478157,0.085323,0.339236,0.115709
energy_compatibility_heuristic,tool_use_handover,partial_observability,combined_stress,3,72,0.527778,0.217527,0.220971,0.501108,0.478025,0.082688,0.336939,0.116513
energy_compatibility_heuristic,tool_use_handover,partial_observability,combined_stress,4,72,0.638889,0.220441,0.217603,0.500018,0.476646,0.081697,0.337937,0.128142
energy_compatibility_heuristic,tool_use_handover,partial_observability,combined_stress,5,72,0.597222,0.212093,0.216916,0.481663,0.477831,0.084409,0.329201,0.123624
energy_compatibility_heuristic,tool_use_handover,partial_observability,combined_stress,6,72,0.569444,0.217495,0.214492,0.503823,0.485234,0.083374,0.343530,0.117742
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,in_distribution,0,72,0.611111,0.188409,0.196237,0.529650,0.514453,0.072827,0.324564,0.114339
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,in_distribution,1,72,0.666667,0.191866,0.196707,0.548055,0.495661,0.077383,0.321347,0.109351
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,in_distribution,2,72,0.652778,0.201763,0.199445,0.518757,0.520294,0.078042,0.323013,0.111550
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,in_distribution,3,72,0.638889,0.193578,0.201335,0.530206,0.509978,0.082281,0.327718,0.114548
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,in_distribution,4,72,0.680556,0.188489,0.205496,0.542088,0.501741,0.078745,0.321439,0.108516
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,in_distribution,5,72,0.694444,0.192574,0.199466,0.496296,0.494454,0.078179,0.317972,0.122012
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,in_distribution,6,72,0.694444,0.193162,0.193269,0.527090,0.511107,0.079118,0.321211,0.115737
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,new_skill_pair,0,72,0.583333,0.212371,0.210691,0.485595,0.460693,0.081392,0.324746,0.118862
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,new_skill_pair,1,72,0.680556,0.212103,0.214659,0.505325,0.492044,0.080519,0.333087,0.113047
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,new_skill_pair,2,72,0.680556,0.210745,0.203447,0.529677,0.498566,0.083153,0.336622,0.119817
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,new_skill_pair,3,72,0.611111,0.204288,0.219611,0.499017,0.491800,0.083293,0.332085,0.125483
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,new_skill_pair,4,72,0.597222,0.208280,0.213247,0.498467,0.478359,0.085318,0.340411,0.124264
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,new_skill_pair,5,72,0.694444,0.214049,0.218919,0.499453,0.485531,0.081222,0.324084,0.125084
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,new_skill_pair,6,72,0.680556,0.202704,0.213273,0.502195,0.497410,0.079661,0.327933,0.121638
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,shifted_objects,0,72,0.736111,0.214714,0.209278,0.498552,0.479740,0.095344,0.326823,0.117426
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,shifted_objects,1,72,0.666667,0.218303,0.218186,0.507921,0.488542,0.083861,0.334944,0.122098
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,shifted_objects,2,72,0.625000,0.213471,0.211738,0.507378,0.472700,0.082478,0.337329,0.115079
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,shifted_objects,3,72,0.625000,0.209459,0.211414,0.492521,0.497174,0.083240,0.332072,0.123884
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,shifted_objects,4,72,0.666667,0.209933,0.209982,0.503424,0.494210,0.083229,0.328555,0.116871
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,shifted_objects,5,72,0.680556,0.205012,0.207611,0.496775,0.483620,0.087365,0.333893,0.124453
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,shifted_objects,6,72,0.555556,0.196623,0.218748,0.499823,0.482420,0.089722,0.333456,0.125008
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,long_horizon_chain,0,72,0.666667,0.206761,0.211304,0.518309,0.488999,0.083646,0.326540,0.121745
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,long_horizon_chain,1,72,0.666667,0.202483,0.219161,0.534199,0.485225,0.081015,0.334738,0.119552
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,long_horizon_chain,2,72,0.694444,0.215432,0.209272,0.518417,0.499452,0.087782,0.333629,0.117423
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,long_horizon_chain,3,72,0.694444,0.209835,0.213719,0.533626,0.483608,0.079794,0.325194,0.118607
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,long_horizon_chain,4,72,0.444444,0.207879,0.223741,0.494460,0.494241,0.075829,0.328321,0.134936
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,long_horizon_chain,5,72,0.611111,0.212396,0.212417,0.517626,0.465446,0.083020,0.332746,0.115922
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,long_horizon_chain,6,72,0.611111,0.206691,0.201515,0.495798,0.496313,0.084995,0.331496,0.126003
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,combined_stress,0,72,0.625000,0.234959,0.226450,0.474148,0.468212,0.087046,0.339484,0.126998
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,combined_stress,1,72,0.541667,0.225363,0.225836,0.480609,0.489519,0.086115,0.348347,0.132079
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,combined_stress,2,72,0.611111,0.227236,0.232113,0.509180,0.470880,0.087915,0.346455,0.126532
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,combined_stress,3,72,0.625000,0.221482,0.236483,0.494874,0.468817,0.084538,0.347985,0.121219
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,combined_stress,4,72,0.569444,0.221684,0.219065,0.476375,0.467913,0.086113,0.337797,0.127084
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,combined_stress,5,72,0.569444,0.220400,0.230612,0.492648,0.481629,0.090897,0.342904,0.129456
energy_compatibility_heuristic,tool_use_handover,dynamics_mismatch,combined_stress,6,72,0.513889,0.228573,0.229327,0.482926,0.475236,0.086638,0.351270,0.124108
energy_compatibility_heuristic,tool_use_handover,combined_seam_stress,in_distribution,0,72,0.527778,0.207667,0.216553,0.511185,0.487264,0.087107,0.334568,0.116618
energy_compatibility_heuristic,tool_use_handover,combined_seam_stress,in_distribution,1,72,0.652778,0.214423,0.222380,0.510087,0.495115,0.087633,0.340697,0.125244
energy_compatibility_heuristic,tool_use_handover,combined_seam_stress,in_distribution,2,72,0.583333,0.214699,0.216250,0.486778,0.470173,0.091294,0.340920,0.121762
energy_compatibility_heuristic,tool_use_handover,combined_seam_stress,in_distribution,3,72,0.638889,0.215309,0.227839,0.498805,0.474222,0.084514,0.331339,0.113568
energy_compatibility_heuristic,tool_use_handover,combined_seam_stress,in_distribution,4,72,0.750000,0.222915,0.214648,0.504113,0.509557,0.088857,0.337643,0.114952
energy_compatibility_heuristic,tool_use_handover,combined_seam_stress,in_distribution,5,72,0.611111,0.211487,0.208901,0.513905,0.489237,0.086838,0.333857,0.116566
energy_compatibility_heuristic,tool_use_handover,combined_seam_stress,in_distribution,6,72,0.527778,0.207132,0.220925,0.489311,0.477633,0.086066,0.338710,0.123934
energy_compatibility_heuristic,tool_use_handover,combined_seam_stress,new_skill_pair,0,72,0.486111,0.229953,0.223293,0.484781,0.472846,0.089667,0.345919,0.122641
energy_compatibility_heuristic,tool_use_handover,combined_seam_stress,new_skill_pair,1,72,0.625000,0.223416,0.229581,0.497620,0.464613,0.086212,0.349443,0.125730
energy_compatibility_heuristic,tool_use_handover,combined_seam_stress,new_skill_pair,2,72,0.583333,0.224851,0.232259,0.490527,0.469415,0.087984,0.348709,0.125482
energy_compatibility_heuristic,tool_use_handover,combined_seam_stress,new_skill_pair,3,72,0.583333,0.226574,0.230934,0.486399,0.462716,0.090868,0.347316,0.132384
energy_compatibility_heuristic,tool_use_handover,combined_seam_stress,new_skill_pair,4,72,0.555556,0.232373,0.224616,0.478283,0.466703,0.093152,0.343846,0.122078
energy_compatibility_heuristic,tool_use_handover,combined_seam_stress,new_skill_pair,5,72,0.680556,0.221682,0.215809,0.484105,0.471838,0.091136,0.347813,0.135527
energy_compatibility_heuristic,tool_use_handover,combined_seam_stress,new_skill_pair,6,72,0.527778,0.230506,0.234243,0.486100,0.484108,0.093381,0.346873,0.123037
energy_compatibility_heuristic,tool_use_handover,combined_seam_stress,shifted_objects,0,72,0.527778,0.226573,0.236875,0.477461,0.468400,0.090734,0.338561,0.136502
energy_compatibility_heuristic,tool_use_handover,combined_seam_stress,shifted_objects,1,72,0.541667,0.225448,0.230516,0.483205,0.460432,0.087337,0.344260,0.127206
energy_compatibility_heuristic,tool_use_handover,combined_seam_stress,shifted_objects,2,72,0.569444,0.226519,0.226145,0.481783,0.478312,0.091817,0.343348,0.126613
energy_compatibility_heuristic,tool_use_handover,combined_seam_stress,shifted_objects,3,72,0.666667,0.227884,0.226661,0.493460,0.458188,0.091952,0.346677,0.126420
energy_compatibility_heuristic,tool_use_handover,combined_seam_stress,shifted_objects,4,72,0.541667,0.225487,0.239162,0.481141,0.471103,0.092055,0.344861,0.132150
energy_compatibility_heuristic,tool_use_handover,combined_seam_stress,shifted_objects,5,72,0.625000,0.232856,0.235188,0.478178,0.477083,0.091636,0.350459,0.121772
energy_compatibility_heuristic,tool_use_handover,combined_seam_stress,shifted_objects,6,72,0.583333,0.231914,0.234870,0.485163,0.463124,0.089682,0.348068,0.128334
