method,task,regime,split,mean_success,mean_seam_failure_rate,mean_barrier_violation_rate,mean_basin_alignment,mean_descent_continuity,mean_damage_rate,mean_composition_cost,mean_energy_model_error,mean_risk_calibration_error,mean_abstention_rate,mean_predicted_seam_risk,mean_realized_seam_breach,mean_composition_utility,ci95_success,ci95_seam_failure_rate,ci95_barrier_violation_rate,ci95_basin_alignment,ci95_descent_continuity,ci95_damage_rate,ci95_composition_cost,ci95_energy_model_error,ci95_risk_calibration_error,ci95_abstention_rate,ci95_predicted_seam_risk,ci95_realized_seam_breach,ci95_composition_utility,rows
stable_dmp_handoff,peg_place_regrasp,partial_observability,shifted_objects,0.600000,0.160215,0.154883,0.553570,0.547840,0.072806,0.292918,0.143461,0.064847,0.089400,0.249516,0.230564,0.387037,0.108031,0.001089,0.001186,0.002266,0.002217,0.000631,0.000825,0.000934,0.000561,0.000962,0.001506,0.001383,0.108244,80
stable_dmp_handoff,tool_use_handover,combined_seam_stress,combined_stress,0.537500,0.203058,0.207307,0.511411,0.492259,0.108186,0.308852,0.196176,0.080116,0.116673,0.325906,0.299854,0.138820,0.109948,0.001036,0.001177,0.002090,0.002245,0.000624,0.000829,0.000874,0.000586,0.000986,0.001567,0.001384,0.110120,80
stable_dmp_handoff,tool_use_handover,combined_seam_stress,in_distribution,0.562500,0.197244,0.194343,0.517356,0.519790,0.098988,0.299136,0.184862,0.075762,0.107919,0.312311,0.286989,0.209938,0.109394,0.001130,0.001108,0.002147,0.002451,0.000623,0.000948,0.000958,0.000612,0.000731,0.001543,0.001501,0.109253,80
stable_dmp_handoff,tool_use_handover,combined_seam_stress,long_horizon_chain,0.587500,0.201774,0.204196,0.514684,0.494500,0.105555,0.308131,0.190153,0.079166,0.114024,0.322881,0.296145,0.200766,0.108557,0.001075,0.001095,0.002277,0.002362,0.000675,0.000953,0.000875,0.000674,0.000963,0.001493,0.001463,0.108568,80
stable_dmp_handoff,tool_use_handover,combined_seam_stress,new_skill_pair,0.587500,0.198950,0.199381,0.514821,0.510989,0.102696,0.302658,0.189488,0.077400,0.110545,0.316364,0.291669,0.217947,0.108557,0.001195,0.001129,0.002460,0.002210,0.000714,0.000792,0.000939,0.000714,0.000791,0.001735,0.001550,0.108510,80
stable_dmp_handoff,tool_use_handover,combined_seam_stress,shifted_objects,0.650000,0.200121,0.201489,0.513272,0.507262,0.104234,0.302905,0.190038,0.078203,0.112899,0.319556,0.293631,0.273495,0.105180,0.001003,0.001209,0.002053,0.002462,0.000629,0.000871,0.000990,0.000660,0.000903,0.001492,0.001353,0.104712,80
stable_dmp_handoff,tool_use_handover,contact_mode_transition,combined_stress,0.550000,0.172316,0.170988,0.542345,0.528087,0.083759,0.302041,0.148131,0.069802,0.099681,0.271932,0.250098,0.284533,0.109706,0.001050,0.001107,0.002279,0.002099,0.000724,0.000790,0.000974,0.000606,0.000874,0.001363,0.001330,0.109686,80
stable_dmp_handoff,tool_use_handover,contact_mode_transition,in_distribution,0.700000,0.155396,0.154858,0.554129,0.551639,0.071298,0.289163,0.134614,0.063812,0.087594,0.244655,0.225652,0.500029,0.101054,0.001019,0.001145,0.001930,0.002227,0.000627,0.000963,0.000984,0.000711,0.000815,0.001561,0.001619,0.100903,80
stable_dmp_handoff,tool_use_handover,contact_mode_transition,long_horizon_chain,0.475000,0.164095,0.165249,0.551821,0.533145,0.079204,0.300660,0.139299,0.067762,0.095880,0.260076,0.238811,0.236467,0.110121,0.001250,0.001177,0.002298,0.002234,0.000711,0.000941,0.000962,0.000653,0.000914,0.001442,0.001561,0.109922,80
stable_dmp_handoff,tool_use_handover,contact_mode_transition,new_skill_pair,0.625000,0.162748,0.161537,0.548716,0.544935,0.075447,0.293146,0.140029,0.066387,0.091959,0.255626,0.235624,0.399821,0.106757,0.001058,0.001046,0.002353,0.002283,0.000632,0.000905,0.000894,0.000630,0.000882,0.001576,0.001604,0.107166,80
stable_dmp_handoff,tool_use_handover,contact_mode_transition,shifted_objects,0.600000,0.164879,0.162774,0.547445,0.540927,0.076983,0.295117,0.141461,0.067262,0.093597,0.258849,0.239001,0.366984,0.108031,0.001080,0.001039,0.001938,0.002294,0.000610,0.000888,0.000984,0.000638,0.000771,0.001359,0.001399,0.108079,80
stable_dmp_handoff,tool_use_handover,dynamics_mismatch,combined_stress,0.512500,0.182895,0.184902,0.536984,0.513156,0.093825,0.304282,0.166491,0.074047,0.105287,0.291603,0.268048,0.198061,0.110224,0.001002,0.001003,0.002103,0.002023,0.000663,0.000903,0.000887,0.000645,0.000802,0.001518,0.001280,0.110165,80
stable_dmp_handoff,tool_use_handover,dynamics_mismatch,in_distribution,0.650000,0.164338,0.166016,0.549353,0.541054,0.081452,0.290785,0.153885,0.066890,0.093341,0.260470,0.240244,0.406332,0.105180,0.001016,0.001190,0.002348,0.002045,0.000624,0.000954,0.000980,0.000673,0.000878,0.001538,0.001574,0.105286,80
stable_dmp_handoff,tool_use_handover,dynamics_mismatch,long_horizon_chain,0.687500,0.173313,0.177667,0.543647,0.519870,0.088536,0.300755,0.158275,0.071210,0.101876,0.277044,0.254257,0.403350,0.102212,0.001201,0.001040,0.002130,0.002169,0.000665,0.000772,0.000901,0.000565,0.000976,0.001712,0.001683,0.102076,80
stable_dmp_handoff,tool_use_handover,dynamics_mismatch,new_skill_pair,0.600000,0.171508,0.172642,0.541204,0.534016,0.086014,0.294723,0.158673,0.069563,0.097432,0.271882,0.249669,0.330306,0.108031,0.000986,0.001097,0.002158,0.002424,0.000629,0.000785,0.000884,0.000652,0.000901,0.001532,0.001588,0.107971,80
stable_dmp_handoff,tool_use_handover,dynamics_mismatch,shifted_objects,0.650000,0.173634,0.175451,0.540924,0.529494,0.087324,0.296973,0.160599,0.069992,0.098846,0.276310,0.253679,0.371528,0.105180,0.001007,0.001092,0.002223,0.002328,0.000669,0.000924,0.000924,0.000702,0.000801,0.001492,0.001502,0.105259,80
stable_dmp_handoff,tool_use_handover,high_barrier,combined_stress,0.587500,0.160550,0.170388,0.553754,0.528383,0.080747,0.301317,0.131629,0.068208,0.095963,0.259519,0.238723,0.348771,0.108557,0.001148,0.001091,0.002218,0.002132,0.000696,0.000839,0.000910,0.000661,0.000754,0.001472,0.001557,0.108319,80
stable_dmp_handoff,tool_use_handover,high_barrier,in_distribution,0.687500,0.144198,0.152938,0.565303,0.557476,0.067929,0.288666,0.119336,0.061714,0.082824,0.230944,0.212637,0.516502,0.102212,0.001224,0.000978,0.002142,0.002099,0.000576,0.000906,0.001105,0.000693,0.000963,0.001775,0.001583,0.102420,80
stable_dmp_handoff,tool_use_handover,high_barrier,long_horizon_chain,0.575000,0.151958,0.163588,0.561556,0.535596,0.075598,0.299997,0.123250,0.066167,0.091306,0.245988,0.226069,0.365009,0.109011,0.000971,0.001002,0.002587,0.002063,0.000761,0.000920,0.000922,0.000598,0.000853,0.001529,0.001214,0.108829,80
stable_dmp_handoff,tool_use_handover,high_barrier,new_skill_pair,0.700000,0.150017,0.157567,0.561113,0.547991,0.073416,0.293443,0.124020,0.064146,0.087374,0.240525,0.220768,0.505228,0.101054,0.000982,0.000943,0.002033,0.002106,0.000700,0.000853,0.000980,0.000638,0.000782,0.001428,0.001510,0.100921,80
stable_dmp_handoff,tool_use_handover,high_barrier,shifted_objects,0.650000,0.151990,0.161072,0.558518,0.545123,0.074259,0.294942,0.125288,0.064202,0.089046,0.244429,0.224746,0.446904,0.105180,0.001165,0.001028,0.002345,0.002368,0.000630,0.000876,0.000985,0.000644,0.000968,0.001658,0.001545,0.105406,80
stable_dmp_handoff,tool_use_handover,narrow_basin,combined_stress,0.650000,0.150101,0.142722,0.558280,0.553322,0.065192,0.295670,0.123734,0.063699,0.086588,0.232136,0.214464,0.476128,0.105180,0.001123,0.001021,0.002488,0.002533,0.000681,0.000849,0.001013,0.000643,0.000871,0.001599,0.001433,0.105109,80
stable_dmp_handoff,tool_use_handover,narrow_basin,in_distribution,0.675000,0.133385,0.126724,0.572041,0.578131,0.052112,0.283705,0.111745,0.056885,0.075006,0.205115,0.189323,0.567270,0.103285,0.001015,0.001229,0.002552,0.001952,0.000651,0.000948,0.000973,0.000619,0.000896,0.001545,0.001341,0.103342,80
stable_dmp_handoff,tool_use_handover,narrow_basin,long_horizon_chain,0.550000,0.141812,0.135542,0.569731,0.556832,0.059740,0.293490,0.115694,0.061093,0.082997,0.219119,0.201690,0.405441,0.109706,0.001081,0.001122,0.002411,0.002097,0.000615,0.000807,0.000912,0.000711,0.000938,0.001595,0.001390,0.109848,80
stable_dmp_handoff,tool_use_handover,narrow_basin,new_skill_pair,0.737500,0.139785,0.131962,0.565756,0.572110,0.057269,0.287160,0.115675,0.059766,0.079465,0.215398,0.198263,0.606157,0.097026,0.001042,0.001005,0.002232,0.002150,0.000683,0.000896,0.001019,0.000552,0.000877,0.001489,0.001452,0.097469,80
stable_dmp_handoff,tool_use_handover,narrow_basin,shifted_objects,0.725000,0.140494,0.134252,0.565135,0.568583,0.058459,0.288445,0.117369,0.060028,0.080158,0.217486,0.199978,0.587398,0.098464,0.001219,0.001081,0.002231,0.002089,0.000655,0.000852,0.000996,0.000628,0.000868,0.001608,0.001601,0.098311,80
stable_dmp_handoff,tool_use_handover,nominal,combined_stress,0.687500,0.123889,0.126408,0.584721,0.564373,0.053453,0.290280,0.104443,0.057215,0.076063,0.194294,0.180068,0.588240,0.102212,0.001115,0.001064,0.001828,0.001906,0.000700,0.000821,0.000923,0.000633,0.000845,0.001413,0.001426,0.102327,80
stable_dmp_handoff,tool_use_handover,nominal,in_distribution,0.787500,0.106301,0.108098,0.598099,0.591703,0.041242,0.276589,0.091318,0.050612,0.064268,0.166041,0.152865,0.757674,0.090208,0.001152,0.001035,0.001932,0.002317,0.000737,0.000865,0.000845,0.000721,0.000906,0.001464,0.001456,0.090242,80
stable_dmp_handoff,tool_use_handover,nominal,long_horizon_chain,0.625000,0.114376,0.119438,0.591747,0.571464,0.047994,0.287563,0.096163,0.054599,0.071567,0.181465,0.166301,0.556039,0.106757,0.001196,0.001019,0.002311,0.001843,0.000667,0.000865,0.000967,0.000631,0.000901,0.001437,0.001572,0.106849,80
stable_dmp_handoff,tool_use_handover,nominal,new_skill_pair,0.725000,0.112449,0.113764,0.590296,0.584765,0.045030,0.280442,0.097183,0.053336,0.068703,0.174841,0.161834,0.671137,0.098464,0.001223,0.001093,0.002233,0.002122,0.000782,0.000751,0.000922,0.000638,0.000994,0.001790,0.001713,0.098186,80
stable_dmp_handoff,tool_use_handover,nominal,shifted_objects,0.800000,0.114502,0.116825,0.592097,0.579677,0.047434,0.282895,0.097760,0.053298,0.069026,0.178982,0.165342,0.737619,0.088207,0.001123,0.000983,0.002375,0.002323,0.000619,0.000811,0.000926,0.000791,0.000881,0.001678,0.001509,0.087964,80
stable_dmp_handoff,tool_use_handover,nonconvex_energy,combined_stress,0.625000,0.176204,0.167594,0.529991,0.535004,0.080760,0.300591,0.160159,0.071007,0.099696,0.274040,0.252908,0.354177,0.106757,0.001156,0.001063,0.002111,0.002315,0.000704,0.000905,0.000988,0.000506,0.000936,0.001622,0.001664,0.106585,80
stable_dmp_handoff,tool_use_handover,nonconvex_energy,in_distribution,0.750000,0.158891,0.149684,0.542360,0.560157,0.067815,0.288919,0.148139,0.064925,0.087655,0.245582,0.226757,0.546585,0.095487,0.000904,0.001080,0.001965,0.002044,0.000641,0.000775,0.000913,0.000663,0.000896,0.001287,0.001583,0.095593,80
stable_dmp_handoff,tool_use_handover,nonconvex_energy,long_horizon_chain,0.650000,0.167002,0.159942,0.541092,0.538205,0.075343,0.299001,0.152409,0.068250,0.095505,0.260435,0.239365,0.409331,0.105180,0.001122,0.001107,0.002218,0.002005,0.000561,0.000861,0.000987,0.000683,0.000954,0.001260,0.001357,0.104958,80
stable_dmp_handoff,tool_use_handover,nonconvex_energy,new_skill_pair,0.662500,0.165262,0.154754,0.538817,0.554841,0.072758,0.291743,0.151792,0.067187,0.091141,0.255640,0.235418,0.437663,0.104273,0.001113,0.001096,0.002231,0.001971,0.000749,0.000938,0.000868,0.000650,0.000872,0.001621,0.001543,0.104155,80
stable_dmp_handoff,tool_use_handover,nonconvex_energy,shifted_objects,0.662500,0.167723,0.158033,0.539000,0.548276,0.074003,0.293895,0.153599,0.067308,0.092805,0.258751,0.239502,0.428040,0.104273,0.001206,0.001019,0.002198,0.002352,0.000546,0.000897,0.000984,0.000633,0.000891,0.001685,0.001682,0.104288,80
stable_dmp_handoff,tool_use_handover,partial_observability,combined_stress,0.637500,0.170249,0.165274,0.542151,0.531717,0.081127,0.300456,0.151366,0.069094,0.097686,0.266849,0.245831,0.381674,0.106008,0.001052,0.001189,0.002333,0.002143,0.000602,0.000840,0.001036,0.000688,0.000948,0.001563,0.001483,0.106021,80
stable_dmp_handoff,tool_use_handover,partial_observability,in_distribution,0.800000,0.152075,0.147764,0.554960,0.560701,0.069031,0.287285,0.138633,0.062835,0.085421,0.236477,0.217529,0.613214,0.088207,0.001117,0.001080,0.001769,0.001873,0.000693,0.000808,0.000715,0.000584,0.000873,0.001630,0.001514,0.088244,80
stable_dmp_handoff,tool_use_handover,partial_observability,long_horizon_chain,0.587500,0.161450,0.159183,0.550220,0.535072,0.075488,0.297062,0.144185,0.066832,0.093611,0.253010,0.233694,0.359473,0.108557,0.001206,0.001099,0.002303,0.002487,0.000601,0.001013,0.001089,0.000650,0.000885,0.001604,0.001705,0.108090,80
stable_dmp_handoff,tool_use_handover,partial_observability,new_skill_pair,0.687500,0.159131,0.153932,0.550399,0.549556,0.073391,0.291539,0.143086,0.064861,0.089241,0.247371,0.229186,0.475754,0.102212,0.001085,0.001163,0.002526,0.001975,0.000728,0.000898,0.001085,0.000692,0.000827,0.001530,0.001604,0.101901,80
stable_dmp_handoff,tool_use_handover,partial_observability,shifted_objects,0.662500,0.160046,0.156453,0.550051,0.547256,0.074235,0.292402,0.145937,0.065630,0.091232,0.250244,0.231181,0.443957,0.104273,0.001071,0.000956,0.002348,0.002106,0.000643,0.000869,0.000917,0.000651,0.000823,0.001604,0.001420,0.104431,80
tamp_feasibility_screen,cable_route_insert,combined_seam_stress,combined_stress,0.575000,0.210066,0.214721,0.499745,0.471486,0.109407,0.346560,0.197959,0.081245,0.116313,0.337316,0.309984,0.142494,0.109011,0.001217,0.000989,0.001855,0.002203,0.000782,0.000852,0.000887,0.000560,0.000837,0.001514,0.001459,0.108966,80
tamp_feasibility_screen,cable_route_insert,combined_seam_stress,in_distribution,0.587500,0.204717,0.202216,0.503574,0.494710,0.100858,0.336501,0.187172,0.076751,0.108734,0.323513,0.298061,0.197544,0.108557,0.001159,0.001034,0.002011,0.002409,0.000630,0.000834,0.000925,0.000615,0.000908,0.001666,0.001436,0.108809,80
tamp_feasibility_screen,cable_route_insert,combined_seam_stress,long_horizon_chain,0.562500,0.208709,0.211526,0.500526,0.472675,0.107105,0.346620,0.192920,0.080976,0.114812,0.334935,0.308089,0.139464,0.109394,0.000993,0.001135,0.002000,0.001909,0.000689,0.000758,0.000917,0.000660,0.000888,0.001347,0.001352,0.109066,80
tamp_feasibility_screen,cable_route_insert,combined_seam_stress,new_skill_pair,0.550000,0.206460,0.207957,0.499323,0.485412,0.104799,0.339169,0.191885,0.078540,0.111378,0.329621,0.302707,0.141655,0.109706,0.000956,0.001028,0.002057,0.002170,0.000628,0.000903,0.000970,0.000668,0.000904,0.001387,0.001550,0.109645,80
tamp_feasibility_screen,cable_route_insert,combined_seam_stress,shifted_objects,0.637500,0.207856,0.209812,0.500329,0.481518,0.105544,0.340184,0.193156,0.079385,0.112569,0.332916,0.305381,0.223372,0.106008,0.001008,0.001204,0.002353,0.001906,0.000732,0.000962,0.000897,0.000570,0.000857,0.001479,0.001459,0.106471,80
tamp_feasibility_screen,cable_route_insert,contact_mode_transition,combined_stress,0.550000,0.181734,0.178472,0.527782,0.501981,0.085450,0.340258,0.151437,0.071893,0.100422,0.286517,0.263786,0.244184,0.109706,0.001012,0.001069,0.002063,0.002097,0.000634,0.000932,0.000818,0.000637,0.000852,0.001538,0.001399,0.109524,80
tamp_feasibility_screen,cable_route_insert,contact_mode_transition,in_distribution,0.712500,0.161805,0.161032,0.541744,0.531487,0.073549,0.326051,0.138064,0.065520,0.088949,0.255232,0.234823,0.477967,0.099805,0.001136,0.000921,0.002328,0.002133,0.000624,0.000892,0.000903,0.000753,0.000721,0.001596,0.001600,0.099540,80
tamp_feasibility_screen,cable_route_insert,contact_mode_transition,long_horizon_chain,0.712500,0.171715,0.171553,0.538648,0.508336,0.079831,0.337835,0.142428,0.069695,0.096496,0.271772,0.249908,0.438435,0.099805,0.001203,0.001079,0.002010,0.002048,0.000648,0.000792,0.000785,0.000583,0.000834,0.001526,0.001585,0.099763,80
tamp_feasibility_screen,cable_route_insert,contact_mode_transition,new_skill_pair,0.575000,0.169845,0.167973,0.534857,0.523022,0.077575,0.329964,0.143623,0.067515,0.093016,0.268400,0.246956,0.313942,0.109011,0.000968,0.001014,0.002142,0.002245,0.000621,0.000742,0.000877,0.000732,0.000840,0.001360,0.001271,0.109134,80
tamp_feasibility_screen,cable_route_insert,contact_mode_transition,shifted_objects,0.675000,0.172246,0.168548,0.535810,0.518488,0.078824,0.332929,0.144779,0.068632,0.093697,0.270329,0.249082,0.407145,0.103285,0.000907,0.001151,0.002206,0.002196,0.000633,0.000906,0.001016,0.000584,0.000877,0.001411,0.001418,0.103286,80
tamp_feasibility_screen,cable_route_insert,dynamics_mismatch,combined_stress,0.562500,0.190516,0.191093,0.521635,0.489002,0.095015,0.342181,0.169128,0.075251,0.105873,0.303889,0.278840,0.212020,0.109394,0.001157,0.001185,0.002469,0.002140,0.000670,0.000856,0.000849,0.000742,0.000893,0.001493,0.001634,0.109496,80
tamp_feasibility_screen,cable_route_insert,dynamics_mismatch,in_distribution,0.625000,0.172789,0.174651,0.534917,0.515444,0.083327,0.328099,0.156562,0.068895,0.094153,0.275196,0.253629,0.341432,0.106757,0.001080,0.001050,0.002138,0.002204,0.000685,0.000773,0.000998,0.000686,0.000880,0.001589,0.001432,0.106702,80
tamp_feasibility_screen,cable_route_insert,dynamics_mismatch,long_horizon_chain,0.600000,0.182401,0.184708,0.530143,0.493852,0.090434,0.339915,0.161893,0.073303,0.101875,0.291553,0.268520,0.276020,0.108031,0.001065,0.000953,0.001985,0.002188,0.000617,0.000829,0.000914,0.000641,0.000874,0.001340,0.001506,0.108068,80
tamp_feasibility_screen,cable_route_insert,dynamics_mismatch,new_skill_pair,0.675000,0.178859,0.180322,0.528692,0.508340,0.087494,0.332316,0.161673,0.070716,0.098887,0.284600,0.262287,0.368189,0.103285,0.000978,0.000978,0.002272,0.002374,0.000697,0.000881,0.000902,0.000601,0.000871,0.001376,0.001371,0.103567,80
tamp_feasibility_screen,cable_route_insert,dynamics_mismatch,shifted_objects,0.600000,0.181130,0.180749,0.527171,0.503549,0.088832,0.334159,0.162367,0.071025,0.098732,0.287848,0.264022,0.286805,0.108031,0.000997,0.001156,0.002104,0.002346,0.000616,0.001020,0.000875,0.000775,0.000810,0.001518,0.001544,0.107857,80
tamp_feasibility_screen,cable_route_insert,high_barrier,combined_stress,0.687500,0.169845,0.178289,0.541938,0.504559,0.082291,0.339917,0.135231,0.069451,0.096579,0.273959,0.252178,0.410016,0.102212,0.000974,0.000922,0.002351,0.002287,0.000686,0.000823,0.000957,0.000650,0.001088,0.001525,0.001334,0.102502,80
tamp_feasibility_screen,cable_route_insert,high_barrier,in_distribution,0.612500,0.150806,0.159564,0.553813,0.532870,0.069806,0.324787,0.120993,0.063746,0.085294,0.243140,0.223217,0.406484,0.107431,0.001172,0.001137,0.002354,0.002055,0.000648,0.000902,0.000982,0.000618,0.000688,0.001554,0.001525,0.107373,80
tamp_feasibility_screen,cable_route_insert,high_barrier,long_horizon_chain,0.625000,0.160947,0.170255,0.548939,0.509784,0.077206,0.338002,0.126872,0.067297,0.093009,0.258988,0.238629,0.376677,0.106757,0.001022,0.001144,0.002517,0.001943,0.000612,0.000869,0.000945,0.000671,0.000797,0.001411,0.001294,0.106860,80
tamp_feasibility_screen,cable_route_insert,high_barrier,new_skill_pair,0.625000,0.157877,0.166123,0.548852,0.521541,0.074548,0.329757,0.126043,0.065363,0.089567,0.253556,0.232982,0.392796,0.106757,0.001186,0.001061,0.001971,0.002389,0.000647,0.000796,0.000965,0.000560,0.000858,0.001487,0.001571,0.107072,80
tamp_feasibility_screen,cable_route_insert,high_barrier,shifted_objects,0.687500,0.160678,0.166787,0.546462,0.521497,0.076280,0.331601,0.126905,0.066186,0.089968,0.257608,0.236796,0.448488,0.102212,0.001186,0.001165,0.002377,0.002147,0.000688,0.000958,0.001004,0.000638,0.000863,0.001474,0.001681,0.102380,80
tamp_feasibility_screen,cable_route_insert,narrow_basin,combined_stress,0.612500,0.158424,0.149650,0.546502,0.529976,0.066902,0.333183,0.124812,0.064931,0.087370,0.245149,0.227212,0.402956,0.107431,0.001190,0.000925,0.002349,0.002067,0.000588,0.000890,0.000990,0.000586,0.000808,0.001530,0.001616,0.107442,80
tamp_feasibility_screen,cable_route_insert,narrow_basin,in_distribution,0.750000,0.140040,0.132419,0.558850,0.559582,0.054322,0.317460,0.113801,0.058151,0.076436,0.216408,0.198927,0.609837,0.095487,0.001080,0.001113,0.002299,0.002129,0.000562,0.000907,0.000915,0.000609,0.000866,0.001570,0.001530,0.095611,80
tamp_feasibility_screen,cable_route_insert,narrow_basin,long_horizon_chain,0.687500,0.149490,0.142733,0.555601,0.536822,0.061567,0.330361,0.118358,0.062274,0.084073,0.232888,0.213917,0.507100,0.102212,0.001290,0.001053,0.002175,0.002310,0.000564,0.000879,0.000864,0.000781,0.000614,0.001818,0.001678,0.101972,80
tamp_feasibility_screen,cable_route_insert,narrow_basin,new_skill_pair,0.612500,0.146672,0.138872,0.553170,0.549500,0.058903,0.322287,0.118358,0.060786,0.080767,0.226293,0.208484,0.446643,0.107431,0.001027,0.001047,0.002133,0.002181,0.000621,0.000888,0.001022,0.000745,0.000858,0.001657,0.001501,0.107367,80
